pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label,valid,similarity_score,prediction,error_reason
pair_00023262,John_Allen_Muhammad/John_Allen_Muhammad_0003,Roh_Moo-hyun/Roh_Moo-hyun_0001,John_Allen_Muhammad,Roh_Moo-hyun,impostor,0,1,-0.0233941823,,
pair_00023263,John_Allen_Muhammad/John_Allen_Muhammad_0003,Saddam_Hussein/Saddam_Hussein_0007,John_Allen_Muhammad,Saddam_Hussein,impostor,0,1,-0.0911306739,,
pair_00023264,John_Allen_Muhammad/John_Allen_Muhammad_0003,Sergey_Lavrov/Sergey_Lavrov_0002,John_Allen_Muhammad,Sergey_Lavrov,impostor,0,1,-0.0874166563,,
pair_00023265,John_Allen_Muhammad/John_Allen_Muhammad_0003,Tiger_Woods/Tiger_Woods_0010,John_Allen_Muhammad,Tiger_Woods,impostor,0,1,-0.0135933058,,
pair_00023266,John_Allen_Muhammad/John_Allen_Muhammad_0003,Trent_Lott/Trent_Lott_0003,John_Allen_Muhammad,Trent_Lott,impostor,0,1,-0.0770875663,,
pair_00023267,John_Allen_Muhammad/John_Allen_Muhammad_0004,John_Ashcroft/John_Ashcroft_0021,John_Allen_Muhammad,John_Ashcroft,impostor,0,1,0.0618642122,,
pair_00023268,John_Allen_Muhammad/John_Allen_Muhammad_0004,Junichiro_Koizumi/Junichiro_Koizumi_0020,John_Allen_Muhammad,Junichiro_Koizumi,impostor,0,1,0.0101059955,,
pair_00023269,John_Allen_Muhammad/John_Allen_Muhammad_0004,Kofi_Annan/Kofi_Annan_0030,John_Allen_Muhammad,Kofi_Annan,impostor,0,1,0.1217563897,,
pair_00023270,John_Allen_Muhammad/John_Allen_Muhammad_0004,Lindsay_Davenport/Lindsay_Davenport_0018,John_Allen_Muhammad,Lindsay_Davenport,impostor,0,1,0.0543620661,,
pair_00023271,John_Allen_Muhammad/John_Allen_Muhammad_0004,Mike_Weir/Mike_Weir_0005,John_Allen_Muhammad,Mike_Weir,impostor,0,1,-0.0435454249,,
pair_00023272,John_Allen_Muhammad/John_Allen_Muhammad_0004,Tiger_Woods/Tiger_Woods_0021,John_Allen_Muhammad,Tiger_Woods,impostor,0,1,-0.0531995744,,
pair_00023273,John_Allen_Muhammad/John_Allen_Muhammad_0004,Vladimir_Putin/Vladimir_Putin_0013,John_Allen_Muhammad,Vladimir_Putin,impostor,0,1,-0.1135171801,,
pair_00023274,John_Allen_Muhammad/John_Allen_Muhammad_0004,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0008,John_Allen_Muhammad,Yoriko_Kawaguchi,impostor,0,1,0.0698966384,,
pair_00023275,John_Allen_Muhammad/John_Allen_Muhammad_0005,John_Snow/John_Snow_0005,John_Allen_Muhammad,John_Snow,impostor,0,1,0.0095398072,,
pair_00023276,John_Allen_Muhammad/John_Allen_Muhammad_0005,Lucio_Gutierrez/Lucio_Gutierrez_0002,John_Allen_Muhammad,Lucio_Gutierrez,impostor,0,1,0.0831392482,,
pair_00023277,John_Allen_Muhammad/John_Allen_Muhammad_0005,Nicole_Kidman/Nicole_Kidman_0014,John_Allen_Muhammad,Nicole_Kidman,impostor,0,1,0.0359411687,,
pair_00023278,John_Allen_Muhammad/John_Allen_Muhammad_0005,Tom_Ridge/Tom_Ridge_0009,John_Allen_Muhammad,Tom_Ridge,impostor,0,1,-0.0239301082,,
pair_00023279,John_Allen_Muhammad/John_Allen_Muhammad_0006,Kofi_Annan/Kofi_Annan_0012,John_Allen_Muhammad,Kofi_Annan,impostor,0,1,0.1024893075,,
pair_00023280,John_Allen_Muhammad/John_Allen_Muhammad_0006,Lance_Armstrong/Lance_Armstrong_0011,John_Allen_Muhammad,Lance_Armstrong,impostor,0,1,0.0484614000,,
pair_00023281,John_Allen_Muhammad/John_Allen_Muhammad_0006,Megawati_Sukarnoputri/Megawati_Sukarnoputri_0012,John_Allen_Muhammad,Megawati_Sukarnoputri,impostor,0,1,-0.0774556994,,
pair_00023282,John_Allen_Muhammad/John_Allen_Muhammad_0006,Michael_Jackson/Michael_Jackson_0005,John_Allen_Muhammad,Michael_Jackson,impostor,0,1,-0.0425422043,,
pair_00023283,John_Allen_Muhammad/John_Allen_Muhammad_0006,Nestor_Kirchner/Nestor_Kirchner_0035,John_Allen_Muhammad,Nestor_Kirchner,impostor,0,1,-0.0577967837,,
pair_00023284,John_Allen_Muhammad/John_Allen_Muhammad_0006,Paul_Bremer/Paul_Bremer_0003,John_Allen_Muhammad,Paul_Bremer,impostor,0,1,-0.0040867664,,
pair_00023285,John_Allen_Muhammad/John_Allen_Muhammad_0006,Paul_Burrell/Paul_Burrell_0010,John_Allen_Muhammad,Paul_Burrell,impostor,0,1,0.1175547540,,
pair_00023286,John_Allen_Muhammad/John_Allen_Muhammad_0006,Pete_Sampras/Pete_Sampras_0021,John_Allen_Muhammad,Pete_Sampras,impostor,0,1,-0.0103724506,,
pair_00023287,John_Allen_Muhammad/John_Allen_Muhammad_0006,Rubens_Barrichello/Rubens_Barrichello_0003,John_Allen_Muhammad,Rubens_Barrichello,impostor,0,1,0.0217971504,,
pair_00023288,John_Allen_Muhammad/John_Allen_Muhammad_0006,Rudolph_Giuliani/Rudolph_Giuliani_0006,John_Allen_Muhammad,Rudolph_Giuliani,impostor,0,1,0.0339568593,,
pair_00023289,John_Allen_Muhammad/John_Allen_Muhammad_0006,Tang_Jiaxuan/Tang_Jiaxuan_0009,John_Allen_Muhammad,Tang_Jiaxuan,impostor,0,1,-0.0788321346,,
pair_00023290,John_Allen_Muhammad/John_Allen_Muhammad_0006,Tony_Blair/Tony_Blair_0037,John_Allen_Muhammad,Tony_Blair,impostor,0,1,-0.0903831944,,
pair_00023291,John_Allen_Muhammad/John_Allen_Muhammad_0006,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0011,John_Allen_Muhammad,Yoriko_Kawaguchi,impostor,0,1,0.0484081283,,
pair_00023292,John_Allen_Muhammad/John_Allen_Muhammad_0007,John_Bolton/John_Bolton_0012,John_Allen_Muhammad,John_Bolton,impostor,0,1,0.0369184315,,
pair_00023293,John_Allen_Muhammad/John_Allen_Muhammad_0007,Kim_Ryong-sung/Kim_Ryong-sung_0009,John_Allen_Muhammad,Kim_Ryong-sung,impostor,0,1,0.0859692693,,
pair_00023294,John_Allen_Muhammad/John_Allen_Muhammad_0007,Luiz_Inacio_Lula_da_Silva/Luiz_Inacio_Lula_da_Silva_0014,John_Allen_Muhammad,Luiz_Inacio_Lula_da_Silva,impostor,0,1,0.0054107755,,
pair_00023295,John_Allen_Muhammad/John_Allen_Muhammad_0007,Mahmoud_Abbas/Mahmoud_Abbas_0027,John_Allen_Muhammad,Mahmoud_Abbas,impostor,0,1,-0.0647698045,,
pair_00023296,John_Allen_Muhammad/John_Allen_Muhammad_0007,Pete_Sampras/Pete_Sampras_0015,John_Allen_Muhammad,Pete_Sampras,impostor,0,1,0.0305768996,,
pair_00023297,John_Allen_Muhammad/John_Allen_Muhammad_0007,Renee_Zellweger/Renee_Zellweger_0016,John_Allen_Muhammad,Renee_Zellweger,impostor,0,1,0.0616735704,,
pair_00023298,John_Allen_Muhammad/John_Allen_Muhammad_0007,Richard_Myers/Richard_Myers_0017,John_Allen_Muhammad,Richard_Myers,impostor,0,1,0.0647246912,,
pair_00023299,John_Allen_Muhammad/John_Allen_Muhammad_0007,Rubens_Barrichello/Rubens_Barrichello_0006,John_Allen_Muhammad,Rubens_Barrichello,impostor,0,1,-0.0579660684,,
pair_00023300,John_Allen_Muhammad/John_Allen_Muhammad_0008,John_Bolton/John_Bolton_0004,John_Allen_Muhammad,John_Bolton,impostor,0,1,-0.0108231157,,
pair_00023301,John_Allen_Muhammad/John_Allen_Muhammad_0008,Keanu_Reeves/Keanu_Reeves_0012,John_Allen_Muhammad,Keanu_Reeves,impostor,0,1,0.0939622223,,
pair_00023302,John_Allen_Muhammad/John_Allen_Muhammad_0008,Michael_Jackson/Michael_Jackson_0006,John_Allen_Muhammad,Michael_Jackson,impostor,0,1,-0.0420366935,,
pair_00023303,John_Allen_Muhammad/John_Allen_Muhammad_0008,Nestor_Kirchner/Nestor_Kirchner_0016,John_Allen_Muhammad,Nestor_Kirchner,impostor,0,1,-0.0129507491,,
pair_00023304,John_Allen_Muhammad/John_Allen_Muhammad_0008,Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0009,John_Allen_Muhammad,Nicanor_Duarte_Frutos,impostor,0,1,0.0334800668,,
pair_00023305,John_Allen_Muhammad/John_Allen_Muhammad_0008,Paul_Bremer/Paul_Bremer_0005,John_Allen_Muhammad,Paul_Bremer,impostor,0,1,0.0711072162,,
pair_00023306,John_Allen_Muhammad/John_Allen_Muhammad_0008,Paul_Burrell/Paul_Burrell_0001,John_Allen_Muhammad,Paul_Burrell,impostor,0,1,0.0543994494,,
pair_00023307,John_Allen_Muhammad/John_Allen_Muhammad_0008,Queen_Elizabeth_II/Queen_Elizabeth_II_0002,John_Allen_Muhammad,Queen_Elizabeth_II,impostor,0,1,-0.0908371285,,
pair_00023308,John_Allen_Muhammad/John_Allen_Muhammad_0008,Richard_Gere/Richard_Gere_0005,John_Allen_Muhammad,Richard_Gere,impostor,0,1,-0.0071487986,,
pair_00023309,John_Allen_Muhammad/John_Allen_Muhammad_0008,Tom_Cruise/Tom_Cruise_0009,John_Allen_Muhammad,Tom_Cruise,impostor,0,1,-0.0375246778,,
pair_00023310,John_Allen_Muhammad/John_Allen_Muhammad_0009,Laura_Bush/Laura_Bush_0015,John_Allen_Muhammad,Laura_Bush,impostor,0,1,-0.0150048872,,
pair_00023311,John_Allen_Muhammad/John_Allen_Muhammad_0009,Mahathir_Mohamad/Mahathir_Mohamad_0003,John_Allen_Muhammad,Mahathir_Mohamad,impostor,0,1,0.0541326329,,
pair_00023312,John_Allen_Muhammad/John_Allen_Muhammad_0009,Paul_Wolfowitz/Paul_Wolfowitz_0004,John_Allen_Muhammad,Paul_Wolfowitz,impostor,0,1,0.0019146446,,
pair_00023313,John_Allen_Muhammad/John_Allen_Muhammad_0009,Richard_Myers/Richard_Myers_0011,John_Allen_Muhammad,Richard_Myers,impostor,0,1,-0.0044605751,,
pair_00023314,John_Allen_Muhammad/John_Allen_Muhammad_0009,Tiger_Woods/Tiger_Woods_0011,John_Allen_Muhammad,Tiger_Woods,impostor,0,1,-0.0409649201,,
pair_00023315,John_Allen_Muhammad/John_Allen_Muhammad_0009,Tim_Henman/Tim_Henman_0005,John_Allen_Muhammad,Tim_Henman,impostor,0,1,0.0916422606,,
pair_00023316,John_Allen_Muhammad/John_Allen_Muhammad_0010,Laura_Bush/Laura_Bush_0001,John_Allen_Muhammad,Laura_Bush,impostor,0,1,0.0044865012,,
pair_00023317,John_Allen_Muhammad/John_Allen_Muhammad_0010,Laura_Bush/Laura_Bush_0009,John_Allen_Muhammad,Laura_Bush,impostor,0,1,0.0226000398,,
pair_00023318,John_Allen_Muhammad/John_Allen_Muhammad_0010,Nestor_Kirchner/Nestor_Kirchner_0003,John_Allen_Muhammad,Nestor_Kirchner,impostor,0,1,-0.0426753610,,
pair_00023319,John_Allen_Muhammad/John_Allen_Muhammad_0010,Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0001,John_Allen_Muhammad,Nicanor_Duarte_Frutos,impostor,0,1,-0.0410137996,,
pair_00023320,John_Allen_Muhammad/John_Allen_Muhammad_0010,Pierce_Brosnan/Pierce_Brosnan_0015,John_Allen_Muhammad,Pierce_Brosnan,impostor,0,1,-0.0280760862,,
pair_00023321,John_Allen_Muhammad/John_Allen_Muhammad_0010,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0023,John_Allen_Muhammad,Recep_Tayyip_Erdogan,impostor,0,1,0.1499441117,,
pair_00023322,John_Allen_Muhammad/John_Allen_Muhammad_0010,Richard_Gere/Richard_Gere_0004,John_Allen_Muhammad,Richard_Gere,impostor,0,1,0.0158915594,,
pair_00023323,John_Allen_Muhammad/John_Allen_Muhammad_0010,Rubens_Barrichello/Rubens_Barrichello_0002,John_Allen_Muhammad,Rubens_Barrichello,impostor,0,1,0.0226555448,,
pair_00023324,John_Allen_Muhammad/John_Allen_Muhammad_0010,Rubens_Barrichello/Rubens_Barrichello_0006,John_Allen_Muhammad,Rubens_Barrichello,impostor,0,1,-0.0078164563,,
pair_00023325,John_Allen_Muhammad/John_Allen_Muhammad_0010,Tiger_Woods/Tiger_Woods_0009,John_Allen_Muhammad,Tiger_Woods,impostor,0,1,-0.0101655424,,
pair_00023326,John_Allen_Muhammad/John_Allen_Muhammad_0010,Tiger_Woods/Tiger_Woods_0012,John_Allen_Muhammad,Tiger_Woods,impostor,0,1,0.0686480105,,
pair_00023327,John_Allen_Muhammad/John_Allen_Muhammad_0010,Tiger_Woods/Tiger_Woods_0017,John_Allen_Muhammad,Tiger_Woods,impostor,0,1,0.0297976825,,
pair_00023328,John_Allen_Muhammad/John_Allen_Muhammad_0010,Tom_Daschle/Tom_Daschle_0017,John_Allen_Muhammad,Tom_Daschle,impostor,0,1,0.1230373234,,
pair_00023329,John_Allen_Muhammad/John_Allen_Muhammad_0010,Venus_Williams/Venus_Williams_0007,John_Allen_Muhammad,Venus_Williams,impostor,0,1,0.0745452940,,
pair_00023330,John_Allen_Muhammad/John_Allen_Muhammad_0011,John_Kerry/John_Kerry_0009,John_Allen_Muhammad,John_Kerry,impostor,0,1,-0.0126324408,,
pair_00023331,John_Allen_Muhammad/John_Allen_Muhammad_0011,John_Paul_II/John_Paul_II_0010,John_Allen_Muhammad,John_Paul_II,impostor,0,1,-0.0193160623,,
pair_00023332,John_Allen_Muhammad/John_Allen_Muhammad_0011,Julianne_Moore/Julianne_Moore_0019,John_Allen_Muhammad,Julianne_Moore,impostor,0,1,-0.1218847334,,
pair_00023333,John_Allen_Muhammad/John_Allen_Muhammad_0011,Mahmoud_Abbas/Mahmoud_Abbas_0008,John_Allen_Muhammad,Mahmoud_Abbas,impostor,0,1,-0.0101220906,,
pair_00023334,John_Allen_Muhammad/John_Allen_Muhammad_0011,Meryl_Streep/Meryl_Streep_0009,John_Allen_Muhammad,Meryl_Streep,impostor,0,1,0.0045968238,,
pair_00023335,John_Allen_Muhammad/John_Allen_Muhammad_0011,Paul_Burrell/Paul_Burrell_0004,John_Allen_Muhammad,Paul_Burrell,impostor,0,1,0.0781898648,,
pair_00023336,John_Allen_Muhammad/John_Allen_Muhammad_0011,Richard_Gephardt/Richard_Gephardt_0006,John_Allen_Muhammad,Richard_Gephardt,impostor,0,1,-0.0709311962,,
pair_00023337,John_Allen_Muhammad/John_Allen_Muhammad_0011,Tony_Blair/Tony_Blair_0104,John_Allen_Muhammad,Tony_Blair,impostor,0,1,-0.0124848895,,
pair_00023338,John_Allen_Muhammad/John_Allen_Muhammad_0011,Vicente_Fox/Vicente_Fox_0018,John_Allen_Muhammad,Vicente_Fox,impostor,0,1,0.0051254397,,
pair_00023339,John_Ashcroft/John_Ashcroft_0003,Meryl_Streep/Meryl_Streep_0013,John_Ashcroft,Meryl_Streep,impostor,0,1,-0.0085752923,,
pair_00023340,John_Ashcroft/John_Ashcroft_0003,Winona_Ryder/Winona_Ryder_0005,John_Ashcroft,Winona_Ryder,impostor,0,1,-0.0090387557,,
pair_00023341,John_Ashcroft/John_Ashcroft_0004,Pierce_Brosnan/Pierce_Brosnan_0014,John_Ashcroft,Pierce_Brosnan,impostor,0,1,-0.0041822121,,
pair_00023342,John_Ashcroft/John_Ashcroft_0005,John_Snow/John_Snow_0012,John_Ashcroft,John_Snow,impostor,0,1,0.0721031874,,
pair_00023343,John_Ashcroft/John_Ashcroft_0005,Muhammad_Ali/Muhammad_Ali_0008,John_Ashcroft,Muhammad_Ali,impostor,0,1,0.0209884979,,
pair_00023344,John_Ashcroft/John_Ashcroft_0005,Tiger_Woods/Tiger_Woods_0012,John_Ashcroft,Tiger_Woods,impostor,0,1,0.0144275632,,
pair_00023345,John_Ashcroft/John_Ashcroft_0007,John_Negroponte/John_Negroponte_0002,John_Ashcroft,John_Negroponte,impostor,0,1,0.0772818550,,
pair_00023346,John_Ashcroft/John_Ashcroft_0007,Tom_Ridge/Tom_Ridge_0006,John_Ashcroft,Tom_Ridge,impostor,0,1,0.0147468392,,
pair_00023347,John_Ashcroft/John_Ashcroft_0009,Mike_Weir/Mike_Weir_0009,John_Ashcroft,Mike_Weir,impostor,0,1,-0.0223686676,,
pair_00023348,John_Ashcroft/John_Ashcroft_0009,Nicole_Kidman/Nicole_Kidman_0018,John_Ashcroft,Nicole_Kidman,impostor,0,1,-0.0814110935,,
pair_00023349,John_Ashcroft/John_Ashcroft_0010,John_Howard/John_Howard_0018,John_Ashcroft,John_Howard,impostor,0,1,0.0816801935,,
pair_00023350,John_Ashcroft/John_Ashcroft_0010,Lucio_Gutierrez/Lucio_Gutierrez_0010,John_Ashcroft,Lucio_Gutierrez,impostor,0,1,-0.0194914266,,
pair_00023351,John_Ashcroft/John_Ashcroft_0010,Wen_Jiabao/Wen_Jiabao_0004,John_Ashcroft,Wen_Jiabao,impostor,0,1,-0.0165037699,,
pair_00023352,John_Ashcroft/John_Ashcroft_0011,John_Paul_II/John_Paul_II_0007,John_Ashcroft,John_Paul_II,impostor,0,1,0.0363473222,,
pair_00023353,John_Ashcroft/John_Ashcroft_0011,Nicole_Kidman/Nicole_Kidman_0007,John_Ashcroft,Nicole_Kidman,impostor,0,1,-0.0216621906,,
pair_00023354,John_Ashcroft/John_Ashcroft_0012,Venus_Williams/Venus_Williams_0014,John_Ashcroft,Venus_Williams,impostor,0,1,0.0043860278,,
pair_00023355,John_Ashcroft/John_Ashcroft_0015,Mahmoud_Abbas/Mahmoud_Abbas_0015,John_Ashcroft,Mahmoud_Abbas,impostor,0,1,-0.0703953579,,
pair_00023356,John_Ashcroft/John_Ashcroft_0015,Queen_Elizabeth_II/Queen_Elizabeth_II_0008,John_Ashcroft,Queen_Elizabeth_II,impostor,0,1,0.0605703443,,
pair_00023357,John_Ashcroft/John_Ashcroft_0015,Tom_Ridge/Tom_Ridge_0027,John_Ashcroft,Tom_Ridge,impostor,0,1,0.0444036499,,
pair_00023358,John_Ashcroft/John_Ashcroft_0016,Kim_Ryong-sung/Kim_Ryong-sung_0009,John_Ashcroft,Kim_Ryong-sung,impostor,0,1,0.0681633949,,
pair_00023359,John_Ashcroft/John_Ashcroft_0016,Muhammad_Ali/Muhammad_Ali_0006,John_Ashcroft,Muhammad_Ali,impostor,0,1,0.0443809442,,
pair_00023360,John_Ashcroft/John_Ashcroft_0016,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0025,John_Ashcroft,Recep_Tayyip_Erdogan,impostor,0,1,0.0254263338,,
pair_00023361,John_Ashcroft/John_Ashcroft_0017,Rudolph_Giuliani/Rudolph_Giuliani_0001,John_Ashcroft,Rudolph_Giuliani,impostor,0,1,0.0143043306,,
pair_00023362,John_Ashcroft/John_Ashcroft_0018,Queen_Elizabeth_II/Queen_Elizabeth_II_0012,John_Ashcroft,Queen_Elizabeth_II,impostor,0,1,0.1247426867,,
pair_00023363,John_Ashcroft/John_Ashcroft_0018,Renee_Zellweger/Renee_Zellweger_0013,John_Ashcroft,Renee_Zellweger,impostor,0,1,0.1343215257,,
pair_00023364,John_Ashcroft/John_Ashcroft_0020,Wen_Jiabao/Wen_Jiabao_0008,John_Ashcroft,Wen_Jiabao,impostor,0,1,0.0267416090,,
pair_00023365,John_Ashcroft/John_Ashcroft_0021,Venus_Williams/Venus_Williams_0009,John_Ashcroft,Venus_Williams,impostor,0,1,-0.0343397669,,
pair_00023366,John_Ashcroft/John_Ashcroft_0022,Tony_Blair/Tony_Blair_0079,John_Ashcroft,Tony_Blair,impostor,0,1,0.0477418080,,
pair_00023367,John_Ashcroft/John_Ashcroft_0023,Mahmoud_Abbas/Mahmoud_Abbas_0012,John_Ashcroft,Mahmoud_Abbas,impostor,0,1,-0.0074331276,,
pair_00023368,John_Ashcroft/John_Ashcroft_0024,Mark_Philippoussis/Mark_Philippoussis_0007,John_Ashcroft,Mark_Philippoussis,impostor,0,1,0.0317809023,,
pair_00023369,John_Ashcroft/John_Ashcroft_0024,Mike_Weir/Mike_Weir_0001,John_Ashcroft,Mike_Weir,impostor,0,1,-0.0737028718,,
pair_00023370,John_Ashcroft/John_Ashcroft_0026,Tiger_Woods/Tiger_Woods_0003,John_Ashcroft,Tiger_Woods,impostor,0,1,-0.0427335724,,
pair_00023371,John_Ashcroft/John_Ashcroft_0027,Megawati_Sukarnoputri/Megawati_Sukarnoputri_0025,John_Ashcroft,Megawati_Sukarnoputri,impostor,0,1,-0.0074686352,,
pair_00023372,John_Ashcroft/John_Ashcroft_0028,Tom_Ridge/Tom_Ridge_0017,John_Ashcroft,Tom_Ridge,impostor,0,1,0.0142585319,,
pair_00023373,John_Ashcroft/John_Ashcroft_0028,Venus_Williams/Venus_Williams_0006,John_Ashcroft,Venus_Williams,impostor,0,1,-0.0896776468,,
pair_00023374,John_Ashcroft/John_Ashcroft_0029,Kim_Clijsters/Kim_Clijsters_0014,John_Ashcroft,Kim_Clijsters,impostor,0,1,0.0078074206,,
pair_00023375,John_Ashcroft/John_Ashcroft_0029,Norah_Jones/Norah_Jones_0009,John_Ashcroft,Norah_Jones,impostor,0,1,-0.0677577853,,
pair_00023376,John_Ashcroft/John_Ashcroft_0031,Nicanor_Duarte_Frutos/Nicanor_Duarte_Frutos_0001,John_Ashcroft,Nicanor_Duarte_Frutos,impostor,0,1,0.0517064333,,
pair_00023377,John_Ashcroft/John_Ashcroft_0032,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0003,John_Ashcroft,Sergio_Vieira_De_Mello,impostor,0,1,0.0251711886,,
pair_00023378,John_Ashcroft/John_Ashcroft_0033,Tom_Hanks/Tom_Hanks_0010,John_Ashcroft,Tom_Hanks,impostor,0,1,0.0026464984,,
pair_00023379,John_Ashcroft/John_Ashcroft_0035,Tony_Blair/Tony_Blair_0081,John_Ashcroft,Tony_Blair,impostor,0,1,-0.0518885925,,
pair_00023380,John_Ashcroft/John_Ashcroft_0036,Mohammad_Khatami/Mohammad_Khatami_0004,John_Ashcroft,Mohammad_Khatami,impostor,0,1,-0.0982015580,,
pair_00023381,John_Ashcroft/John_Ashcroft_0037,Kofi_Annan/Kofi_Annan_0023,John_Ashcroft,Kofi_Annan,impostor,0,1,0.0343118198,,
pair_00023382,John_Ashcroft/John_Ashcroft_0037,Trent_Lott/Trent_Lott_0002,John_Ashcroft,Trent_Lott,impostor,0,1,0.0722336769,,
pair_00023383,John_Ashcroft/John_Ashcroft_0037,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0010,John_Ashcroft,Yoriko_Kawaguchi,impostor,0,1,-0.0212818142,,
pair_00023384,John_Ashcroft/John_Ashcroft_0038,Keanu_Reeves/Keanu_Reeves_0009,John_Ashcroft,Keanu_Reeves,impostor,0,1,-0.0414113142,,
pair_00023385,John_Ashcroft/John_Ashcroft_0038,Renee_Zellweger/Renee_Zellweger_0012,John_Ashcroft,Renee_Zellweger,impostor,0,1,0.0380424559,,
pair_00023386,John_Ashcroft/John_Ashcroft_0038,Tom_Daschle/Tom_Daschle_0002,John_Ashcroft,Tom_Daschle,impostor,0,1,0.0095712198,,
pair_00023387,John_Ashcroft/John_Ashcroft_0039,Junichiro_Koizumi/Junichiro_Koizumi_0018,John_Ashcroft,Junichiro_Koizumi,impostor,0,1,-0.0250449944,,
pair_00023388,John_Ashcroft/John_Ashcroft_0039,Mike_Weir/Mike_Weir_0005,John_Ashcroft,Mike_Weir,impostor,0,1,0.0031636432,,
pair_00023389,John_Ashcroft/John_Ashcroft_0040,Julianne_Moore/Julianne_Moore_0002,John_Ashcroft,Julianne_Moore,impostor,0,1,0.1135043576,,
pair_00023390,John_Ashcroft/John_Ashcroft_0041,Serena_Williams/Serena_Williams_0047,John_Ashcroft,Serena_Williams,impostor,0,1,-0.0006606393,,
pair_00023391,John_Ashcroft/John_Ashcroft_0042,Wen_Jiabao/Wen_Jiabao_0005,John_Ashcroft,Wen_Jiabao,impostor,0,1,0.0275576320,,
pair_00023392,John_Ashcroft/John_Ashcroft_0043,John_Bolton/John_Bolton_0015,John_Ashcroft,John_Bolton,impostor,0,1,-0.0214849506,,
pair_00023393,John_Ashcroft/John_Ashcroft_0043,Muhammad_Ali/Muhammad_Ali_0008,John_Ashcroft,Muhammad_Ali,impostor,0,1,-0.0423948318,,
pair_00023394,John_Ashcroft/John_Ashcroft_0044,Rudolph_Giuliani/Rudolph_Giuliani_0018,John_Ashcroft,Rudolph_Giuliani,impostor,0,1,0.0646406859,,
pair_00023395,John_Ashcroft/John_Ashcroft_0045,Mahmoud_Abbas/Mahmoud_Abbas_0024,John_Ashcroft,Mahmoud_Abbas,impostor,0,1,0.0136533836,,
pair_00023396,John_Ashcroft/John_Ashcroft_0046,Queen_Elizabeth_II/Queen_Elizabeth_II_0006,John_Ashcroft,Queen_Elizabeth_II,impostor,0,1,0.0293555222,,
pair_00023397,John_Ashcroft/John_Ashcroft_0047,Salma_Hayek/Salma_Hayek_0002,John_Ashcroft,Salma_Hayek,impostor,0,1,0.0200510696,,
pair_00023398,John_Ashcroft/John_Ashcroft_0047,Salma_Hayek/Salma_Hayek_0012,John_Ashcroft,Salma_Hayek,impostor,0,1,-0.0101044942,,
pair_00023399,John_Ashcroft/John_Ashcroft_0048,Venus_Williams/Venus_Williams_0012,John_Ashcroft,Venus_Williams,impostor,0,1,-0.0640665740,,
pair_00023400,John_Ashcroft/John_Ashcroft_0049,Serena_Williams/Serena_Williams_0018,John_Ashcroft,Serena_Williams,impostor,0,1,-0.0707389638,,
pair_00023401,John_Ashcroft/John_Ashcroft_0050,Lleyton_Hewitt/Lleyton_Hewitt_0021,John_Ashcroft,Lleyton_Hewitt,impostor,0,1,0.0423014686,,
pair_00023402,John_Ashcroft/John_Ashcroft_0050,Paradorn_Srichaphan/Paradorn_Srichaphan_0006,John_Ashcroft,Paradorn_Srichaphan,impostor,0,1,0.0407643393,,
pair_00023403,John_Ashcroft/John_Ashcroft_0051,Serena_Williams/Serena_Williams_0052,John_Ashcroft,Serena_Williams,impostor,0,1,-0.0017516948,,
pair_00023404,John_Ashcroft/John_Ashcroft_0052,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0012,John_Ashcroft,Yoriko_Kawaguchi,impostor,0,1,0.0630664080,,
pair_00023405,John_Ashcroft/John_Ashcroft_0053,Pervez_Musharraf/Pervez_Musharraf_0014,John_Ashcroft,Pervez_Musharraf,impostor,0,1,-0.0029962463,,
pair_00023406,John_Bolton/John_Bolton_0001,Julie_Gerberding/Julie_Gerberding_0004,John_Bolton,Julie_Gerberding,impostor,0,1,0.0494929776,,
pair_00023407,John_Bolton/John_Bolton_0001,Saddam_Hussein/Saddam_Hussein_0016,John_Bolton,Saddam_Hussein,impostor,0,1,-0.0665618032,,
pair_00023408,John_Bolton/John_Bolton_0001,Tony_Blair/Tony_Blair_0105,John_Bolton,Tony_Blair,impostor,0,1,-0.0881275684,,
pair_00023409,John_Bolton/John_Bolton_0002,Lucio_Gutierrez/Lucio_Gutierrez_0011,John_Bolton,Lucio_Gutierrez,impostor,0,1,-0.0332442112,,
pair_00023410,John_Bolton/John_Bolton_0002,Paul_Bremer/Paul_Bremer_0002,John_Bolton,Paul_Bremer,impostor,0,1,0.0528852902,,
pair_00023411,John_Bolton/John_Bolton_0002,Paul_Bremer/Paul_Bremer_0019,John_Bolton,Paul_Bremer,impostor,0,1,0.1146691144,,
pair_00023412,John_Bolton/John_Bolton_0002,Roh_Moo-hyun/Roh_Moo-hyun_0006,John_Bolton,Roh_Moo-hyun,impostor,0,1,0.0186707545,,
